#Zeitstempel[ms];BeschleunigungX[m/s2];BeschleunigungY[m/s2];BeschleunigungZ[m/s2];GyroskopX[rad/s];GyroskopY[rad/s];GyroskopZ[rad/s]
1655820541771;-1,829074;4,948949;10,19432;-0,148161;-0,161548;-0,1531
1655820541781;-1,829074;4,948949;10,19432;-0,148161;-0,161548;-0,1531
1655820541791;-1,9516;5,056372;10,285472;-0,177133;-0,026983;-0,086987
1655820541801;-1,9516;5,056372;10,285472;-0,177133;-0,026983;-0,086987
1655820541812;-1,9516;5,056372;10,285472;-0,177133;-0,026983;-0,086987
1655820541822;-1,952385;4,799608;10,632104;-0,002688;-0,145456;0,131074
1655820541832;-1,952385;4,799608;10,632104;-0,002688;-0,145456;0,131074
1655820541843;-1,952385;4,799608;10,632104;-0,002688;-0,145456;0,131074
1655820541853;-2,088922;4,717631;9,939404;-0,002688;-0,145456;0,131074
1655820541863;-2,088922;4,717631;9,939404;0,271922;-0,123639;0,301366
1655820541873;-2,088922;4,717631;9,939404;0,271922;-0,123639;0,301366
1655820541883;-3,256239;4,727973;10,629509;0,271922;-0,123639;0,301366
1655820541894;-3,256239;4,727973;10,629509;0,403276;-0,113865;0,471832
1655820541904;-3,256239;4,727973;10,629509;0,403276;-0,113865;0,471832
1655820541914;-3,256239;4,727973;10,629509;0,403276;-0,113865;0,471832
1655820541924;-3,108804;3,756455;11,734595;0,307073;-0,891706;0,778975
1655820541934;-3,108804;3,756455;11,734595;0,307073;-0,891706;0,778975
1655820541944;-3,108804;3,756455;11,734595;0,307073;-0,891706;0,778975
1655820541954;-2,212444;2,895203;10,611227;0,138893;-0,479215;0,943752
1655820541966;-2,212444;2,895203;10,611227;0,138893;-0,479215;0,943752
1655820541976;-2,212444;2,895203;10,611227;0,138893;-0,479215;0,943752
1655820541987;-2,024096;2,470567;8,265904;0,138893;-0,479215;0,943752
1655820541997;-2,024096;2,470567;8,265904;0,050981;0,407447;0,943124
1655820542007;-2,024096;2,470567;8,265904;0,050981;0,407447;0,943124
1655820542017;-2,429358;2,703504;8,789401;0,050981;0,407447;0,943124
1655820542027;-2,429358;2,703504;8,789401;0,456299;-0,12137;0,619505
1655820542037;-2,429358;2,703504;8,789401;0,456299;-0,12137;0,619505
1655820542048;-2,346682;3,132976;8,222484;0,456299;-0,12137;0,619505
1655820542058;-2,346682;3,132976;8,222484;0,412491;-0,040492;0,486004
1655820542068;-2,346682;3,132976;8,222484;0,412491;-0,040492;0,486004
1655820542078;-2,346682;3,132976;8,222484;0,412491;-0,040492;0,486004
1655820542088;-2,213027;3,305253;8,263961;0,456299;-0,12137;0,619505
1655820542099;-2,213027;3,305253;8,263961;0,170327;0,333532;0,62385
1655820542109;-2,213027;3,305253;8,263961;0,170327;0,333532;0,62385
1655820542119;-1,77804;3,48681;7,304508;0,170327;0,333532;0,62385
1655820542129;-1,77804;3,48681;7,304508;-0,198043;0,675338;0,735691
1655820542139;-1,77804;3,48681;7,304508;-0,198043;0,675338;0,735691
1655820542149;-1,550734;3,522541;6,645432;-0,198043;0,675338;0,735691
1655820542160;-1,550734;3,522541;6,645432;-0,272149;0,736599;0,677781
1655820542170;-1,550734;3,522541;6,645432;-0,272149;0,736599;0,677781
1655820542180;-1,550734;3,522541;6,645432;-0,272149;0,736599;0,677781
1655820542191;-2,082553;3,502382;7,431401;-0,292343;0,855124;0,562171
1655820542201;-2,082553;3,502382;7,431401;-0,292343;0,855124;0,562171
1655820542211;-2,082553;3,502382;7,431401;-0,292343;0,855124;0,562171
1655820542221;-2,482394;3,613913;7,706495;-0,292343;0,855124;0,562171
1655820542232;-2,482394;3,613913;7,706495;-0,321594;0,965027;0,78271
1655820542242;-2,482394;3,613913;7,706495;-0,321594;0,965027;0,78271
1655820542252;-2,653704;3,853142;7,842035;-0,321594;0,965027;0,78271
1655820542262;-2,653704;3,853142;7,842035;-0,402857;0,929719;1,040077
1655820542272;-2,653704;3,853142;7,842035;-0,402857;0,929719;1,040077
1655820542282;-2,719938;3,664556;8,834585;-0,402857;0,929719;1,040077
1655820542292;-2,719938;3,664556;8,834585;-0,475044;0,504069;1,203405
1655820542302;-2,719938;3,664556;8,834585;-0,475044;0,504069;1,203405
1655820542312;-2,719938;3,664556;8,834585;-0,475044;0,504069;1,203405
1655820542323;-2,254045;3,290466;9,068757;-0,569274;0,58287;1,284074
1655820542334;-2,254045;3,290466;9,068757;-0,569274;0,58287;1,284074
1655820542344;-2,254045;3,290466;9,068757;-0,569274;0,58287;1,284074
1655820542357;-2,356402;3,348205;8,69802;-0,569274;0,58287;1,284074
1655820542367;-2,356402;3,348205;8,69802;-0,660066;1,158951;1,418237
1655820542377;-2,356402;3,348205;8,69802;-0,660066;1,158951;1,418237
1655820542387;-2,828136;3,461393;9,333709;-0,660066;1,158951;1,418237
1655820542398;-2,828136;3,461393;9,333709;-0,501293;0,931692;1,551004
1655820542409;-2,828136;3,461393;9,333709;-0,501293;0,931692;1,551004
1655820542419;-2,630979;3,608196;9,2728;-0,501293;0,931692;1,551004
1655820542429;-2,630979;3,608196;9,2728;-0,246807;0,380011;1,668831
1655820542439;-2,630979;3,608196;9,2728;-0,246807;0,380011;1,668831
1655820542450;-2,166006;3,403453;10,225445;-0,246807;0,380011;1,668831
1655820542460;-2,166006;3,403453;10,225445;-0,363919;0,768329;1,789521
1655820542470;-2,166006;3,403453;10,225445;-0,363919;0,768329;1,789521
1655820542480;-2,166006;3,403453;10,225445;-0,363919;0,768329;1,789521
1655820542490;-2,126539;3,262789;9,990391;-0,363919;0,768329;1,789521
1655820542500;-2,126539;3,262789;9,990391;-0,424167;0,883346;1,787235
1655820542511;-2,126539;3,262789;9,990391;-0,424167;0,883346;1,787235
1655820542521;-2,072191;3,00027;9,802062;-0,424167;0,883346;1,787235
1655820542531;-2,072191;3,00027;9,802062;-0,360218;0,854723;1,781527
1655820542541;-2,072191;3,00027;9,802062;-0,360218;0,854723;1,781527
1655820542551;-2,448818;3,283734;9,634842;-0,360218;0,854723;1,781527
1655820542561;-2,448818;3,283734;9,634842;-0,203523;0,953857;1,798056
1655820542572;-2,448818;3,283734;9,634842;-0,203523;0,953857;1,798056
1655820542582;-3,070554;3,38859;11,63604;-0,203523;0,953857;1,798056
1655820542592;-3,070554;3,38859;11,63604;-0,274732;0,452442;1,833067
1655820542602;-3,070554;3,38859;11,63604;-0,274732;0,452442;1,833067
1655820542612;-3,070554;3,38859;11,63604;-0,274732;0,452442;1,833067
1655820542622;-2,350407;2,921731;11,188593;-0,274732;0,452442;1,833067
1655820542632;-2,350407;2,921731;11,188593;-0,386957;0,455444;1,913736
1655820542643;-2,350407;2,921731;11,188593;-0,386957;0,455444;1,913736
1655820542653;-1,998086;2,496855;10,334399;-0,386957;0,455444;1,913736
1655820542663;-1,998086;2,496855;10,334399;-0,536026;0,872071;1,906092
1655820542673;-1,998086;2,496855;10,334399;-0,536026;0,872071;1,906092
1655820542683;-2,12563;2,331502;9,127559;-0,536026;0,872071;1,906092
1655820542694;-2,12563;2,331502;9,127559;-0,179385;0,711763;1,684923
1655820542704;-2,12563;2,331502;9,127559;-0,179385;0,711763;1,684923
1655820542715;-2,12563;2,331502;9,127559;-0,179385;0,711763;1,684923
1655820542725;-2,234892;2,644674;8,798432;-0,179385;0,711763;1,684923
1655820542735;-2,234892;2,644674;8,798432;-0,029863;0,690243;1,592543
1655820542745;-2,234892;2,644674;8,798432;-0,029863;0,690243;1,592543
1655820542755;-2,219138;3,028713;8,562747;-0,029863;0,690243;1,592543
1655820542765;-2,219138;3,028713;8,562747;0,108891;0,615159;1,488347
1655820542776;-2,219138;3,028713;8,562747;0,108891;0,615159;1,488347
1655820542786;-2,012604;3,212454;8,242633;0,108891;0,615159;1,488347
1655820542796;-2,012604;3,212454;8,242633;-0,128474;0,64942;1,322576
1655820542806;-2,012604;3,212454;8,242633;-0,128474;0,64942;1,322576
1655820542816;-1,896591;3,313537;7,858105;-0,128474;0,64942;1,322576
1655820542827;-1,896591;3,313537;7,858105;-0,283162;0,668723;1,105718
1655820542837;-1,896591;3,313537;7,858105;-0,283162;0,668723;1,105718
1655820542847;-1,896591;3,313537;7,858105;-0,283162;0,668723;1,105718
1655820542857;-1,993479;3,467896;7,804168;-0,283162;0,668723;1,105718
1655820542868;-1,993479;3,467896;7,804168;-0,369207;0,716021;0,936282
1655820542878;-1,993479;3,467896;7,804168;-0,369207;0,716021;0,936282
1655820542889;-2,155423;3,650075;7,64007;-0,369207;0,716021;0,936282
1655820542900;-2,155423;3,650075;7,64007;-0,369661;0,735377;0,895546
1655820542910;-2,155423;3,650075;7,64007;-0,369661;0,735377;0,895546
1655820542920;-2,1942;3,710955;7,962607;-0,369661;0,735377;0,895546
1655820542931;-2,1942;3,710955;7,962607;-0,183975;0,44855;0,826064
1655820542942;-2,1942;3,710955;7,962607;-0,183975;0,44855;0,826064
1655820542952;-2,181453;3,789035;8,307899;-0,183975;0,44855;0,826064
1655820542962;-2,181453;3,789035;8,307899;-0,16736;0,397673;0,747804
1655820542972;-2,181453;3,789035;8,307899;-0,16736;0,397673;0,747804
1655820542983;-2,180409;3,932495;8,427437;-0,16736;0,397673;0,747804
1655820542993;-2,180409;3,932495;8,427437;-0,16736;0,397673;0,747804
1655820543003;-2,180409;3,932495;8,427437;-0,189944;0,408477;0,671952
1655820543013;-2,180409;3,932495;8,427437;-0,189944;0,408477;0,671952
1655820543023;-2,099399;3,939343;8,787169;-0,189944;0,408477;0,671952
1655820543033;-2,099399;3,939343;8,787169;-0,209858;0,357147;0,608771
1655820543043;-2,099399;3,939343;8,787169;-0,209858;0,357147;0,608771
1655820543054;-2,049695;4,000538;8,68783;-0,209858;0,357147;0,608771
1655820543064;-2,049695;4,000538;8,68783;-0,175528;0,303042;0,561036
1655820543074;-2,049695;4,000538;8,68783;-0,175528;0,303042;0,561036
1655820543084;-1,933289;4,180027;9,020164;-0,175528;0,303042;0,561036
1655820543094;-1,933289;4,180027;9,020164;-0,083584;0,104528;0,4922
1655820543104;-1,933289;4,180027;9,020164;-0,083584;0,104528;0,4922
1655820543115;-1,603225;4,282987;9,658832;-0,083584;0,104528;0,4922
1655820543125;-1,603225;4,282987;9,658832;-0,083584;0,104528;0,4922
1655820543135;-1,603225;4,282987;9,658832;-0,063041;0,017349;0,39886
1655820543145;-1,603225;4,282987;9,658832;-0,063041;0,017349;0,39886
1655820543155;-1,363009;4,311392;9,489763;-0,063041;0,017349;0,39886
1655820543165;-1,363009;4,311392;9,489763;-0,077528;0,133587;0,267262
1655820543175;-1,363009;4,311392;9,489763;-0,077528;0,133587;0,267262
1655820543186;-1,660934;4,549299;8,959103;-0,077528;0,133587;0,267262
1655820543196;-1,660934;4,549299;8,959103;-0,11877;0,204134;0,146433
1655820543206;-1,660934;4,549299;8,959103;-0,11877;0,204134;0,146433
1655820543216;-2,001486;4,797655;9,919934;-0,11877;0,204134;0,146433
1655820543226;-2,001486;4,797655;9,919934;-0,096325;-0,167255;0,001571
1655820543236;-2,001486;4,797655;9,919934;-0,096325;-0,167255;0,001571
1655820543247;-2,001486;4,797655;9,919934;-0,096325;-0,167255;0,001571
1655820543258;-1,745842;4,654491;10,381871;-0,096325;-0,167255;0,001571
1655820543268;-1,745842;4,654491;10,381871;-0,121754;-0,262026;-0,016668
1655820543278;-1,745842;4,654491;10,381871;-0,121754;-0,262026;-0,016668
1655820543288;-1,435554;4,36983;9,758842;-0,121754;-0,262026;-0,016668
1655820543299;-1,435554;4,36983;9,758842;-0,089658;0,027192;0,039514
1655820543310;-1,435554;4,36983;9,758842;-0,089658;0,027192;0,039514
1655820543320;-1,65222;4,245485;9,423291;-0,089658;0,027192;0,039514
1655820543330;-1,65222;4,245485;9,423291;0,187693;-0,212302;-0,09355
1655820543341;-1,65222;4,245485;9,423291;0,187693;-0,212302;-0,09355
1655820543351;-1,740202;3,990502;10,062074;0,187693;-0,212302;-0,09355
1655820543361;-1,740202;3,990502;10,062074;0,287473;-0,315206;-0,264993
1655820543371;-1,740202;3,990502;10,062074;0,287473;-0,315206;-0,264993
1655820543382;-1,611279;3,587769;10,700741;0,287473;-0,315206;-0,264993
1655820543392;-1,611279;3,587769;10,700741;0,287473;-0,315206;-0,264993
1655820543402;-1,611279;3,587769;10,700741;0,134024;-0,136956;-0,336028
1655820543412;-1,611279;3,587769;10,700741;0,134024;-0,136956;-0,336028
1655820543423;-1,65446;3,232115;9,234867;0,134024;-0,136956;-0,336028
1655820543433;-1,65446;3,232115;9,234867;0,000576;0,229493;-0,339222
1655820543443;-1,65446;3,232115;9,234867;0,000576;0,229493;-0,339222
1655820543453;-2,019998;2,76334;9,272398;0,000576;0,229493;-0,339222
1655820543464;-2,019998;2,76334;9,272398;0,152367;0,006196;-0,324212
1655820543474;-2,019998;2,76334;9,272398;0,152367;0,006196;-0,324212
1655820543484;-1,970533;2,809557;8,762864;0,152367;0,006196;-0,324212
1655820543494;-1,970533;2,809557;8,762864;0,30641;-0,045658;-0,204553
1655820543505;-1,970533;2,809557;8,762864;0,30641;-0,045658;-0,204553
1655820543515;-1,76649;2,934209;9,098359;0,30641;-0,045658;-0,204553
1655820543525;-1,76649;2,934209;9,098359;0,30641;-0,045658;-0,204553
1655820543535;-1,76649;2,934209;9,098359;0,264156;-0,055065;-0,086691
1655820543545;-1,76649;2,934209;9,098359;0,264156;-0,055065;-0,086691
1655820512093;-0,498578;5,082114;8,527467;0,264156;-0,055065;-0,086691
1655820512104;-0,498578;5,082114;8,527467;-0,082589;0,032847;-0,036285
1655820512114;-0,498578;5,082114;8,527467;-0,082589;0,032847;-0,036285
1655820512124;-0,518986;5,039306;8,418138;-0,082589;0,032847;-0,036285
1655820512134;-0,518986;5,039306;8,418138;-0,08882;0,05798;-0,041993
1655820512144;-0,518986;5,039306;8,418138;-0,08882;0,05798;-0,041993
1655820512154;-0,539854;5,045043;8,554358;-0,08882;0,05798;-0,041993
1655820512164;-0,539854;5,045043;8,554358;-0,071803;0,017663;-0,053931
1655820512175;-0,539854;5,045043;8,554358;-0,071803;0,017663;-0,053931
1655820512185;-0,539854;5,045043;8,554358;-0,071803;0,017663;-0,053931
1655820512195;-0,592661;4,987707;8,636546;-0,071803;0,017663;-0,053931
1655820512205;-0,592661;4,987707;8,636546;-0,061558;0,011135;-0,053826
1655820512215;-0,592661;4,987707;8,636546;-0,061558;0,011135;-0,053826
1655820512225;-0,561297;4,959091;8,685121;-0,061558;0,011135;-0,053826
1655820512235;-0,561297;4,959091;8,685121;-0,036495;0,035378;-0,021084
1655820512245;-0,561297;4,959091;8,685121;-0,036495;0,035378;-0,021084
1655820512256;-0,487373;5,018026;8,906142;-0,036495;0,035378;-0,021084
1655820512266;-0,487373;5,018026;8,906142;-0,003805;0,047246;0,010647
1655820512277;-0,487373;5,018026;8,906142;-0,003805;0,047246;0,010647
1655820512287;-0,570711;4,980284;8,425387;-0,003805;0,047246;0,010647
1655820512297;-0,570711;4,980284;8,425387;0,018727;0,041172;0,021171
1655820512307;-0,570711;4,980284;8,425387;0,018727;0,041172;0,021171
1655820512317;-0,570711;4,980284;8,425387;0,018727;0,041172;0,021171
1655820512327;-0,552055;4,948977;8,536335;0,018727;0,041172;0,021171
1655820512338;-0,552055;4,948977;8,536335;0,047944;0,006493;-0,000803
1655820512348;-0,552055;4,948977;8,536335;0,047944;0,006493;-0,000803
1655820512358;-0,576629;4,940895;8,444215;0,047944;0,006493;-0,000803
1655820512369;-0,576629;4,940895;8,444215;0,027349;-0,007208;-0,024243
1655820512379;-0,576629;4,940895;8,444215;0,027349;-0,007208;-0,024243
1655820512390;-0,492602;4,908037;8,471787;0,027349;-0,007208;-0,024243
1655820512400;-0,492602;4,908037;8,471787;-0,002443;0,017139;-0,026948
1655820512412;-0,492602;4,908037;8,471787;-0,002443;0,017139;-0,026948
1655820512422;-0,591971;4,912375;8,334389;-0,002443;0,017139;-0,026948
1655820512432;-0,591971;4,912375;8,334389;-0,020717;0,047072;-0,035901
1655820512442;-0,591971;4,912375;8,334389;-0,020717;0,047072;-0,035901
1655820512452;-0,661154;4,950031;8,557174;-0,020717;0,047072;-0,035901
1655820512463;-0,661154;4,950031;8,557174;-0,020717;0,047072;-0,035901
1655820512473;-0,661154;4,950031;8,557174;-0,009931;0,019234;-0,02693
1655820512483;-0,661154;4,950031;8,557174;-0,009931;0,019234;-0,02693
1655820512493;-0,67279;4,931452;8,483788;-0,009931;0,019234;-0,02693
1655820512505;-0,67279;4,931452;8,483788;0,013701;0,011153;-0,019303
1655820512515;-0,67279;4,931452;8,483788;0,013701;0,011153;-0,019303
1655820512525;-0,713147;4,991413;8,67152;0,013701;0,011153;-0,019303
1655820512535;-0,713147;4,991413;8,67152;0,001833;0,030805;-0,016266
1655820512545;-0,713147;4,991413;8,67152;0,001833;0,030805;-0,016266
1655820512556;-0,701836;4,992073;8,554167;0,001833;0,030805;-0,016266
1655820512566;-0,701836;4,992073;8,554167;0,020717;-0,010612;-0,010123
1655820512576;-0,701836;4,992073;8,554167;0,020717;-0,010612;-0,010123
1655820512587;-0,64496;4,988683;8,387348;0,020717;-0,010612;-0,010123
1655820512597;-0,64496;4,988683;8,387348;0,009041;-0,014626;-0,000489
1655820512607;-0,64496;4,988683;8,387348;0,009041;-0,014626;-0,000489
1655820512617;-0,64496;4,988683;8,387348;0,009041;-0,014626;-0,000489
1655820512628;-0,612284;5,001334;8,55252;0,009041;-0,014626;-0,000489
1655820512638;-0,612284;5,001334;8,55252;0,021572;0,01014;-0,005358
1655820512649;-0,612284;5,001334;8,55252;0,021572;0,01014;-0,005358
1655820512659;-0,681572;4,982727;8,462612;0,021572;0,01014;-0,005358
1655820512670;-0,681572;4,982727;8,462612;-0,002077;0,00651;-0,003316
1655820512680;-0,681572;4,982727;8,462612;-0,002077;0,00651;-0,003316
1655820512690;-0,67188;4,974164;8,495394;-0,002077;0,00651;-0,003316
1655820512700;-0,67188;4,974164;8,495394;-0,004259;0,037856;-0,008622
1655820512710;-0,67188;4,974164;8,495394;-0,004259;0,037856;-0,008622
1655820512720;-0,725692;4,944927;8,518531;-0,004259;0,037856;-0,008622
1655820512731;-0,725692;4,944927;8,518531;-0,004259;0,037856;-0,008622
1655820512741;-0,725692;4,944927;8,518531;0,015725;-0,004957;0,001326
1655820512751;-0,725692;4,944927;8,518531;0,015725;-0,004957;0,001326
1655820512761;-0,677195;4,930466;8,348534;0,015725;-0,004957;0,001326
1655820512771;-0,677195;4,930466;8,348534;0,034697;0,015481;-0,008081
1655820512781;-0,677195;4,930466;8,348534;0,034697;0,015481;-0,008081
1655820512791;-0,660215;5,001037;8,511272;0,034697;0,015481;-0,008081
1655820512802;-0,660215;5,001037;8,511272;0,019303;0,022899;-0,009128
1655820512812;-0,660215;5,001037;8,511272;0,019303;0,022899;-0,009128
1655820512822;-0,765551;5,051823;8,488087;0,019303;0,022899;-0,009128
1655820512832;-0,765551;5,051823;8,488087;0,012758;-0,000192;-0,002321
1655820512842;-0,765551;5,051823;8,488087;0,012758;-0,000192;-0,002321
1655820512852;-0,639003;4,976769;8,271689;0,012758;-0,000192;-0,002321
1655820512863;-0,639003;4,976769;8,271689;0,012758;-0,000192;-0,002321
1655820512873;-0,639003;4,976769;8,271689;-0,01227;0,020996;0,006458
1655820512883;-0,639003;4,976769;8,271689;-0,01227;0,020996;0,006458
1655820512893;-0,685086;5,006525;8,433834;-0,01227;0,020996;0,006458
1655820512903;-0,685086;5,006525;8,433834;-0,015184;0,050649;-0,00356
1655820512913;-0,685086;5,006525;8,433834;-0,015184;0,050649;-0,00356
1655820512924;-0,723758;5,019137;8,560163;-0,015184;0,050649;-0,00356
1655820512934;-0,723758;5,019137;8,560163;-0,002967;0,033179;-0,004573
1655820512944;-0,723758;5,019137;8,560163;-0,002967;0,033179;-0,004573
1655820512955;-0,775855;4,995119;8,420541;-0,002967;0,033179;-0,004573
1655820512965;-0,775855;4,995119;8,420541;0,00014;0,029514;0,008814
1655820512975;-0,775855;4,995119;8,420541;0,00014;0,029514;0,008814
1655820512985;-0,775855;4,995119;8,420541;0,00014;0,029514;0,008814
1655820512995;-0,654852;4,92221;8,402777;0,00014;0,029514;0,008814
1655820513005;-0,654852;4,92221;8,402777;0,000209;0,03276;0,009582
1655820513015;-0,654852;4,92221;8,402777;0,000209;0,03276;0,009582
1655820513026;-0,667896;4,99554;8,80912;0,000209;0,03276;0,009582
1655820513036;-0,667896;4,99554;8,80912;0,011956;0,090879;-0,005393
1655820513046;-0,667896;4,99554;8,80912;0,011956;0,090879;-0,005393
1655820513056;-0,740316;4,782169;5,597337;0,011956;0,090879;-0,005393
1655820513067;-0,740316;4,782169;5,597337;0,117304;0,344598;-0,050196
1655820513077;-0,740316;4,782169;5,597337;0,117304;0,344598;-0,050196
1655820513087;-0,984601;5,053815;10,041033;0,117304;0,344598;-0,050196
1655820513097;-0,984601;5,053815;10,041033;0,090862;-0,194185;0,000017
1655820513107;-0,984601;5,053815;10,041033;0,090862;-0,194185;0,000017
1655820513117;-0,984601;5,053815;10,041033;0,090862;-0,194185;0,000017
1655820513127;-0,849415;4,980936;8,006995;0,090862;-0,194185;0,000017
1655820513138;-0,849415;4,980936;8,006995;0,093916;-0,062046;0,020822
1655820513148;-0,849415;4,980936;8,006995;0,093916;-0,062046;0,020822
1655820513159;-0,542928;5,09558;8,249423;0,093916;-0,062046;0,020822
1655820513169;-0,542928;5,09558;8,249423;-0,05496;0,115977;-0,00466
1655820513179;-0,542928;5,09558;8,249423;-0,05496;0,115977;-0,00466
1655820513414;-0,652956;4,982573;8,713113;-0,05496;0,115977;-0,00466
1655820513424;-0,465117;4,896047;8,558648;-0,137672;-0,012427;0,00857
1655820513434;-0,465117;4,896047;8,558648;-0,137672;-0,012427;0,00857
1655820513444;-0,465117;4,896047;8,558648;-0,137672;-0,012427;0,00857
1655820513189;-1,114252;5,237604;8,345516;-0,152856;-0,201097;0,07922
1655820513199;-1,114252;5,237604;8,345516;-0,152856;-0,201097;0,07922
1655820513209;-1,114252;5,237604;8,345516;-0,152856;-0,201097;0,07922
